Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,Notes,Workout Notes,RPE
2024-02-02 08:19:46,"Back & Biceps",1h,"Deadlift (Barbell)",3,75.0,10,0,0,,,
2024-02-02 08:19:46,"Back & Biceps",1h,"Deadlift (Barbell)",4,80.0,10,0,0,,,
2024-02-02 08:19:46,"Back & Biceps",1h,"Deadlift (Barbell)",5,90.0,2,0,0,,,
2024-02-02 08:19:46,"Back & Biceps",1h,"Lat Pulldown (Cable)",1,45.0,12,0,0,"",,
2024-02-02 08:19:46,"Back & Biceps",1h,"Lat Pulldown (Cable)",2,45.0,11,0,0,,,
2024-02-02 08:19:46,"Back & Biceps",1h,"Lat Pulldown (Cable)",3,45.0,10,0,0,,,
2024-02-02 08:19:46,"Back & Biceps",1h,"Lat Pulldown (Cable)",4,45.0,6,0,0,,,
2024-02-02 08:19:46,"Back & Biceps",1h,"Seated Row (Cable)",1,20.0,8,0,0,"",,
2024-02-02 08:19:46,"Back & Biceps",1h,"Seated Row (Cable)",2,20.0,7,0,0,,,
2024-02-02 08:19:46,"Back & Biceps",1h,"Seated Row (Cable)",3,20.0,6,0,0,,,
2024-02-02 08:19:46,"Back & Biceps",1h,"Romanian Deadlift (Barbell)",1,60.0,5,0,0,"","",
2024-02-02 08:19:46,"Back & Biceps",1h,"Romanian Deadlift (Barbell)",2,70.0,10,0,0,,,
2024-02-02 08:19:46,"Back & Biceps",1h,"Romanian Deadlift (Barbell)",3,75.0,10,0,0,,,
2024-02-02 08:19:46,"Back & Biceps",1h,"Romanian Deadlift (Barbell)",4,80.0,10,0,0,,,
2024-02-02 08:19:46,"Back & Biceps",1h,"Romanian Deadlift (Barbell)",5,90.0,2,0,0,,,
2024-02-02 08:19:46,"Back & Biceps",1h,"Lat Pulldown (Cable)",1,45.0,12,0,0,"",,
2024-02-02 08:19:46,"Back & Biceps",1h,"Lat Pulldown (Cable)",2,45.0,11,0,0,,,
2024-02-02 08:19:46,"Back & Biceps",1h,"Lat Pulldown (Cable)",3,45.0,10,0,0,,,
2024-02-02 08:19:46,"Back & Biceps",1h,"Lat Pulldown (Cable)",4,45.0,6,0,0,,,
2024-02-02 08:19:46,"Back & Biceps",1h,"Seated Row (Cable)",1,20.0,8,0,0,"",,
2024-02-02 08:19:46,"Back & Biceps",1h,"Seated Row (Cable)",2,20.0,7,0,0,,,
2024-02-02 08:19:46,"Back & Biceps",1h,"Seated Row (Cable)",3,20.0,6,0,0,,,
2024-02-05 08:21:28,"Shoulders + Glutes ",48m,"Lateral Raise (Dumbbell)",1,7.0,15,0,0,"","",
2024-02-05 08:21:28,"Shoulders + Glutes ",48m,"Lateral Raise (Dumbbell)",2,7.0,13,0,0,,,
2024-02-05 08:21:28,"Shoulders + Glutes ",48m,"Lateral Raise (Dumbbell)",3,7.0,13,0,0,,,
2024-02-05 08:21:28,"Shoulders + Glutes ",48m,"Strict Military Press (Barbell)",1,30.0,6,0,0,"",,
2024-02-05 08:21:28,"Shoulders + Glutes ",48m,"Strict Military Press (Barbell)",2,30.0,9,0,0,,,
2024-02-05 08:21:28,"Shoulders + Glutes ",48m,"Strict Military Press (Barbell)",3,30.0,4,0,0,,,
2024-02-05 08:21:28,"Shoulders + Glutes ",48m,"Strict Military Press (Barbell)",4,25.0,12,0,0,,,
2024-02-05 08:21:28,"Shoulders + Glutes ",48m,"Flat Leg Raise",1,0,21,0,0,"",,
2024-02-05 08:21:28,"Shoulders + Glutes ",48m,"Flat Leg Raise",2,0,12,0,0,,,
2024-02-05 08:21:28,"Shoulders + Glutes ",48m,"Flat Leg Raise",3,0,15,0,0,,,
2024-02-05 08:21:28,"Shoulders + Glutes ",48m,"Crunch",1,0,21,0,0,"",,
2024-02-05 08:21:28,"Shoulders + Glutes ",48m,"Crunch",2,0.0,15,0,0,,,
2024-02-05 08:21:28,"Shoulders + Glutes ",48m,"Crunch",3,5.0,6,0,0,,,
2024-02-05 08:21:28,"Shoulders + Glutes ",48m,"Kettle Bell Single Leg Raises",1,12.0,21,0,0,"",,
2024-02-05 08:21:28,"Shoulders + Glutes ",48m,"Kettle Bell Single Leg Raises",2,12.0,20,0,0,,,
2024-02-05 08:21:28,"Shoulders + Glutes ",48m,"Kettle Bell Single Leg Raises",3,12.0,17,0,0,,,
2024-02-05 08:21:28,"Shoulders + Glutes ",48m,"Face Pull (Cable)",1,22.5,12,0,0,"",,
2024-02-05 08:21:28,"Shoulders + Glutes ",48m,"Face Pull (Cable)",2,22.5,9,0,0,,,
2024-02-06 08:15:50,"Legs",56m,"Squat (Barbell)",1,65.0,8,0,0,"","",
2024-02-06 08:15:50,"Legs",56m,"Squat (Barbell)",2,65.0,9,0,0,,,
2024-02-06 08:15:50,"Legs",56m,"Squat (Barbell)",3,70.0,5,0,0,,,
2024-02-06 08:15:50,"Legs",56m,"Squat (Barbell)",4,70.0,3,0,0,,,
2024-02-06 08:15:50,"Legs",56m,"Leg Press",1,140.0,13,0,0,"",,
2024-02-06 08:15:50,"Legs",56m,"Leg Press",2,140.0,14,0,0,,,
2024-02-06 08:15:50,"Legs",56m,"Leg Press",3,140.0,11,0,0,,,
2024-02-06 08:15:50,"Legs",56m,"Bulgarian Split Squat",1,36.0,12,0,0,"",,
2024-02-06 08:15:50,"Legs",56m,"Bulgarian Split Squat",2,36.0,12,0,0,,,
2024-02-06 08:15:50,"Legs",56m,"Bulgarian Split Squat",3,36.0,10,0,0,,,
2024-02-06 08:15:50,"Legs",56m,"Hip Thrust (Barbell)",1,100.0,8,0,0,"",,
2024-02-06 08:15:50,"Legs",56m,"Hip Thrust (Barbell)",2,100.0,8,0,0,,,
2024-02-06 08:15:50,"Legs",56m,"Hip Thrust (Barbell)",3,100.0,8,0,0,,,
2024-02-07 08:14:12,"Chest & Triceps ",55m,"Bench Press (Barbell)",1,40.0,15,0,0,"","",
2024-02-07 08:14:12,"Chest & Triceps ",55m,"Bench Press (Barbell)",2,45.0,13,0,0,,,
2024-02-07 08:14:12,"Chest & Triceps ",55m,"Bench Press (Barbell)",3,45.0,12,0,0,,,
2024-02-07 08:14:12,"Chest & Triceps ",55m,"Incline Bench Press (Dumbbell)",1,18.0,5,0,0,"",,
2024-02-07 08:14:12,"Chest & Triceps ",55m,"Incline Bench Press (Dumbbell)",2,18.0,4,0,0,,,
2024-02-07 08:14:12,"Chest & Triceps ",55m,"Incline Bench Press (Dumbbell)",3,16.0,8,0,0,,,
2024-02-07 08:14:12,"Chest & Triceps ",55m,"Chest Fly (Dumbbell)",1,16.0,9,0,0,"",,
2024-02-07 08:14:12,"Chest & Triceps ",55m,"Chest Fly (Dumbbell)",2,16.0,8,0,0,,,
2024-02-07 08:14:12,"Chest & Triceps ",55m,"Chest Fly (Dumbbell)",3,16.0,8,0,0,,,
2024-02-07 08:14:12,"Chest & Triceps ",55m,"Triceps Dip",1,0,5,0,0,"",,
2024-02-07 08:14:12,"Chest & Triceps ",55m,"Triceps Dip",2,0,5,0,0,,,
2024-02-07 08:14:12,"Chest & Triceps ",55m,"Triceps Dip",3,0,6,0,0,,,
2024-02-07 08:14:12,"Chest & Triceps ",55m,"Triceps Extension Straight (Uni)",1,7.5,11,0,0,"",,
2024-02-07 08:14:12,"Chest & Triceps ",55m,"Triceps Extension Straight (Uni)",2,7.5,9,0,0,,,
2024-02-07 08:14:12,"Chest & Triceps ",55m,"Triceps Extension Straight (Uni)",3,7.5,8,0,0,,,
2024-02-12 08:04:35,"Back & Biceps",58m,"Romanian Deadlift (Barbell)",1,60.0,5,0,0,"","",
2024-02-12 08:04:35,"Back & Biceps",58m,"Romanian Deadlift (Barbell)",2,70.0,10,0,0,,,
2024-02-12 08:04:35,"Back & Biceps",58m,"Romanian Deadlift (Barbell)",3,70.0,12,0,0,,,
2024-02-12 08:04:35,"Back & Biceps",58m,"Romanian Deadlift (Barbell)",4,70.0,9,0,0,,,
2024-02-12 08:04:35,"Back & Biceps",58m,"Lat Pulldown (Cable)",1,45.0,12,0,0,"",,
2024-02-12 08:04:35,"Back & Biceps",58m,"Lat Pulldown (Cable)",2,45.0,8,0,0,,,
2024-02-12 08:04:35,"Back & Biceps",58m,"Lat Pulldown (Cable)",3,40.0,9,0,0,,,
2024-02-12 08:04:35,"Back & Biceps",58m,"Bent Over One Arm Row (Dumbbell)",1,20.0,12,0,0,"",,
2024-02-12 08:04:35,"Back & Biceps",58m,"Bent Over One Arm Row (Dumbbell)",2,20.0,10,0,0,,,
2024-02-12 08:04:35,"Back & Biceps",58m,"Bent Over One Arm Row (Dumbbell)",3,20.0,10,0,0,,,
2024-02-12 08:04:35,"Back & Biceps",58m,"Bicep Curl (Dumbbell)",1,10.0,5,0,0,"",,
2024-02-12 08:04:35,"Back & Biceps",58m,"Bicep Curl (Dumbbell)",2,8.0,13,0,0,,,
2024-02-13 08:04:29,"Shoulders + Glutes ",1h 1m,"Lateral Raise (Dumbbell)",1,8.0,7,0,0,"","",
2024-02-13 08:04:29,"Shoulders + Glutes ",1h 1m,"Lateral Raise (Dumbbell)",2,8.0,6,0,0,,,
2024-02-13 08:04:29,"Shoulders + Glutes ",1h 1m,"Lateral Raise (Dumbbell)",3,7.0,9,0,0,,,
2024-02-13 08:04:29,"Shoulders + Glutes ",1h 1m,"Strict Military Press (Barbell)",1,30.0,7,0,0,"",,
2024-02-13 08:04:29,"Shoulders + Glutes ",1h 1m,"Strict Military Press (Barbell)",2,30.0,4,0,0,,,
2024-02-13 08:04:29,"Shoulders + Glutes ",1h 1m,"Strict Military Press (Barbell)",3,30.0,3,0,0,,,
2024-02-13 08:04:29,"Shoulders + Glutes ",1h 1m,"Strict Military Press (Barbell)",4,30.0,3,0,0,,,
2024-02-13 08:04:29,"Shoulders + Glutes ",1h 1m,"Flat Leg Raise",1,0,21,0,0,"",,
2024-02-13 08:04:29,"Shoulders + Glutes ",1h 1m,"Flat Leg Raise",2,0,12,0,0,,,
2024-02-13 08:04:29,"Shoulders + Glutes ",1h 1m,"Flat Leg Raise",3,0,15,0,0,,,
2024-02-13 08:04:29,"Shoulders + Glutes ",1h 1m,"Crunch",1,0,21,0,0,"",,
2024-02-13 08:04:29,"Shoulders + Glutes ",1h 1m,"Crunch",2,0.0,15,0,0,,,
2024-02-13 08:04:29,"Shoulders + Glutes ",1h 1m,"Crunch",3,5.0,6,0,0,,,
2024-02-13 08:04:29,"Shoulders + Glutes ",1h 1m,"Kettle Bell Single Leg Raises",1,12.0,23,0,0,"",,
2024-02-13 08:04:29,"Shoulders + Glutes ",1h 1m,"Kettle Bell Single Leg Raises",2,12.0,20,0,0,,,
2024-02-13 08:04:29,"Shoulders + Glutes ",1h 1m,"Kettle Bell Single Leg Raises",3,12.0,17,0,0,,,
2024-02-13 08:04:29,"Shoulders + Glutes ",1h 1m,"Face Pull (Cable)",1,20.0,12,0,0,"",,
2024-02-13 08:04:29,"Shoulders + Glutes ",1h 1m,"Face Pull (Cable)",2,20.0,12,0,0,,,
2024-02-13 08:04:29,"Shoulders + Glutes ",48h 13m,"Strict Military Press (Barbell)",1,30.0,7,0,0,"","",
2024-02-13 08:04:29,"Shoulders + Glutes ",48h 13m,"Strict Military Press (Barbell)",1,30.0,7,0,0,"","",
2024-02-15 08:18:06,"Legs",1h 7m,"Squat (Barbell)",1,60.0,9,0,0,"","",
2024-02-15 08:18:06,"Legs",1h 7m,"Squat (Barbell)",2,70.0,9,0,0,,,
2024-02-15 08:18:06,"Legs",1h 7m,"Squat (Barbell)",3,75.0,4,0,0,,,
2024-02-15 08:18:06,"Legs",1h 7m,"Squat (Barbell)",4,75.0,3,0,0,,,
2024-02-15 08:18:06,"Legs",1h 7m,"Leg Press",1,150.0,7,0,0,"",,
2024-02-15 08:18:06,"Legs",1h 7m,"Leg Press",2,150.0,7,0,0,,,
2024-02-15 08:18:06,"Legs",1h 7m,"Leg Press",3,150.0,8,0,0,,,
2024-02-15 08:18:06,"Legs",1h 7m,"Bulgarian Split Squat",1,40.0,8,0,0,"",,
2024-02-15 08:18:06,"Legs",1h 7m,"Bulgarian Split Squat",2,40.0,7,0,0,,,
2024-02-15 08:18:06,"Legs",1h 7m,"Bulgarian Split Squat",3,40.0,8,0,0,,,
2024-02-15 08:18:06,"Legs",1h 7m,"Bulgarian Split Squat",4,40.0,7,0,0,,,
2024-02-18 19:03:09,"Chest & Triceps ",1h 5m,"Bench Press (Barbell)",1,40.0,15,0,0,"","",
2024-02-18 19:03:09,"Chest & Triceps ",1h 5m,"Bench Press (Barbell)",2,45.0,12,0,0,,,
2024-02-18 19:03:09,"Chest & Triceps ",1h 5m,"Bench Press (Barbell)",3,45.0,12,0,0,,,
2024-02-18 19:03:09,"Chest & Triceps ",1h 5m,"Bench Press (Barbell)",4,45.0,13,0,0,,,
2024-02-18 19:03:09,"Chest & Triceps ",1h 5m,"Incline Bench Press (Dumbbell)",1,17.5,6,0,0,"",,
2024-02-18 19:03:09,"Chest & Triceps ",1h 5m,"Incline Bench Press (Dumbbell)",2,17.5,6,0,0,,,
2024-02-18 19:03:09,"Chest & Triceps ",1h 5m,"Incline Bench Press (Dumbbell)",3,17.5,5,0,0,,,
2024-02-18 19:03:09,"Chest & Triceps ",1h 5m,"Chest Fly (Dumbbell)",1,15.0,10,0,0,"",,
2024-02-18 19:03:09,"Chest & Triceps ",1h 5m,"Chest Fly (Dumbbell)",2,15.0,8,0,0,,,
2024-02-18 19:03:09,"Chest & Triceps ",1h 5m,"Chest Fly (Dumbbell)",3,15.0,13,0,0,,,
2024-02-18 19:03:09,"Chest & Triceps ",1h 5m,"Triceps Dip",1,0,8,0,0,"",,
2024-02-18 19:03:09,"Chest & Triceps ",1h 5m,"Triceps Dip",2,0.0,9,0,0,,,
2024-02-18 19:03:09,"Chest & Triceps ",1h 5m,"Triceps Dip",3,0.0,7,0,0,,,
2024-02-18 19:03:09,"Chest & Triceps ",1h 5m,"Triceps Extension Straight (Uni)",1,7.5,13,0,0,"",,
2024-02-18 19:03:09,"Chest & Triceps ",1h 5m,"Triceps Extension Straight (Uni)",2,7.5,15,0,0,,,
2024-02-18 19:03:09,"Chest & Triceps ",1h 5m,"Triceps Extension Straight (Uni)",3,7.5,15,0,0,,,
2024-02-26 08:15:56,"Back & Biceps",1h 1m,"Romanian Deadlift (Barbell)",1,60.0,13,0,0,"","",
2024-02-26 08:15:56,"Back & Biceps",1h 1m,"Romanian Deadlift (Barbell)",2,70.0,10,0,0,,,
2024-02-26 08:15:56,"Back & Biceps",1h 1m,"Romanian Deadlift (Barbell)",3,70.0,11,0,0,,,
2024-02-26 08:15:56,"Back & Biceps",1h 1m,"Romanian Deadlift (Barbell)",4,70.0,9,0,0,,,
2024-02-26 08:15:56,"Back & Biceps",1h 1m,"Lat Pulldown (Cable)",1,45.0,12,0,0,"",,
2024-02-26 08:15:56,"Back & Biceps",1h 1m,"Lat Pulldown (Cable)",2,45.0,10,0,0,,,
2024-02-26 08:15:56,"Back & Biceps",1h 1m,"Lat Pulldown (Cable)",3,45.0,9,0,0,,,
2024-02-26 08:15:56,"Back & Biceps",1h 1m,"Bent Over One Arm Row (Dumbbell)",1,22.0,4,0,0,"",,
2024-02-26 08:15:56,"Back & Biceps",1h 1m,"Bent Over One Arm Row (Dumbbell)",2,20.0,10,0,0,,,
2024-02-26 08:15:56,"Back & Biceps",1h 1m,"Bent Over One Arm Row (Dumbbell)",3,20.0,8,0,0,,,
2024-02-26 08:15:56,"Back & Biceps",1h 1m,"Bicep Curl (Dumbbell)",1,10.0,8,0,0,"",,
2024-02-26 08:15:56,"Back & Biceps",1h 1m,"Bicep Curl (Dumbbell)",2,10.0,7,0,0,,,
2024-02-26 08:15:56,"Back & Biceps",1h 1m,"Concentration Curl (Dumbbell)",1,6.0,9,0,0,"",,
2024-02-26 08:15:56,"Back & Biceps",1h 1m,"Concentration Curl (Dumbbell)",2,6.0,10,0,0,,,
2024-02-27 08:19:43,"Shoulders + Glutes ",54m,"Lateral Raise (Dumbbell)",1,8.0,7,0,0,"","",
2024-02-27 08:19:43,"Shoulders + Glutes ",54m,"Lateral Raise (Dumbbell)",2,8.0,9,0,0,,,
2024-02-27 08:19:43,"Shoulders + Glutes ",54m,"Lateral Raise (Dumbbell)",3,8.0,6,0,0,,,
2024-02-27 08:19:43,"Shoulders + Glutes ",54m,"Strict Military Press (Barbell)",1,30.0,7,0,0,"",,
2024-02-27 08:19:43,"Shoulders + Glutes ",54m,"Strict Military Press (Barbell)",2,30.0,4,0,0,,,
2024-02-27 08:19:43,"Shoulders + Glutes ",54m,"Strict Military Press (Barbell)",3,30.0,5,0,0,,,
2024-02-27 08:19:43,"Shoulders + Glutes ",54m,"Strict Military Press (Barbell)",4,30.0,6,0,0,,,
2024-02-27 08:19:43,"Shoulders + Glutes ",54m,"Flat Leg Raise",1,0,21,0,0,"",,
2024-02-27 08:19:43,"Shoulders + Glutes ",54m,"Flat Leg Raise",2,0,12,0,0,,,
2024-02-27 08:19:43,"Shoulders + Glutes ",54m,"Flat Leg Raise",3,0,15,0,0,,,
2024-02-27 08:19:43,"Shoulders + Glutes ",54m,"Crunch",1,0,21,0,0,"",,
2024-02-27 08:19:43,"Shoulders + Glutes ",54m,"Crunch",2,0.0,15,0,0,,,
2024-02-27 08:19:43,"Shoulders + Glutes ",54m,"Crunch",3,5.0,6,0,0,,,
2024-02-27 08:19:43,"Shoulders + Glutes ",54m,"Kettle Bell Single Leg Raises",1,12.0,21,0,0,"",,
2024-02-27 08:19:43,"Shoulders + Glutes ",54m,"Kettle Bell Single Leg Raises",2,12.0,20,0,0,,,
2024-02-27 08:19:43,"Shoulders + Glutes ",54m,"Kettle Bell Single Leg Raises",3,12.0,17,0,0,,,
2024-02-27 08:19:43,"Shoulders + Glutes ",54m,"Face Pull (Cable)",1,22.5,5,0,0,"",,
2024-02-27 08:19:43,"Shoulders + Glutes ",54m,"Face Pull (Cable)",2,22.5,7,0,0,,,
2024-02-27 08:19:43,"Shoulders + Glutes ",54m,"Face Pull (Cable)",3,12.5,16,0,0,,,
2024-02-28 08:02:29,"Legs",1h 6m,"Squat (Barbell)",1,60.0,8,0,0,"","",
2024-02-28 08:02:29,"Legs",1h 6m,"Squat (Barbell)",2,70.0,4,0,0,,,
2024-02-28 08:02:29,"Legs",1h 6m,"Squat (Barbell)",3,70.0,4,0,0,,,
2024-02-28 08:02:29,"Legs",1h 6m,"Squat (Barbell)",4,70.0,5,0,0,,,
2024-02-28 08:02:29,"Legs",1h 6m,"Leg Press",1,150.0,7,0,0,"",,
2024-02-28 08:02:29,"Legs",1h 6m,"Leg Press",2,150.0,8,0,0,,,
2024-02-28 08:02:29,"Legs",1h 6m,"Leg Press",3,150.0,9,0,0,,,
2024-02-28 08:02:29,"Legs",1h 6m,"Bulgarian Split Squat",1,40.0,9,0,0,"",,
2024-02-28 08:02:29,"Legs",1h 6m,"Bulgarian Split Squat",2,40.0,10,0,0,,,
2024-02-28 08:02:29,"Legs",1h 6m,"Bulgarian Split Squat",3,40.0,10,0,0,,,
2024-02-28 08:02:29,"Legs",1h 6m,"Hip Thrust (Barbell)",1,100.0,8,0,0,"",,
2024-02-28 08:02:29,"Legs",1h 6m,"Hip Thrust (Barbell)",2,100.0,8,0,0,,,
2024-02-28 08:02:29,"Legs",1h 6m,"Hip Thrust (Barbell)",3,100.0,8,0,0,,,
2024-02-29 07:53:53,"Chest & Triceps ",2m,"Bench Press (Barbell)",1,40.0,9,0,0,"","",
2024-02-29 07:56:57,"Chest & Triceps ",40m,"Bench Press (Barbell)",1,40.0,15,0,0,"","",
2024-02-29 07:56:57,"Chest & Triceps ",40m,"Bench Press (Barbell)",2,45.0,15,0,0,,,
2024-02-29 07:56:57,"Chest & Triceps ",40m,"Bench Press (Barbell)",3,45.0,11,0,0,,,
2024-02-29 07:56:57,"Chest & Triceps ",40m,"Bench Press (Barbell)",4,50.0,3,0,0,,,
2024-02-29 07:56:57,"Chest & Triceps ",40m,"Incline Bench Press (Dumbbell)",1,18.0,4,0,0,"",,
2024-02-29 07:56:57,"Chest & Triceps ",40m,"Incline Bench Press (Dumbbell)",2,18.0,3,0,0,,,
2024-02-29 07:56:57,"Chest & Triceps ",40m,"Incline Bench Press (Dumbbell)",3,16.0,4,0,0,,,
2024-02-29 07:56:57,"Chest & Triceps ",40m,"Chest Fly (Dumbbell)",1,16.0,8,0,0,"",,
2024-02-29 07:56:57,"Chest & Triceps ",40m,"Chest Fly (Dumbbell)",2,16.0,4,0,0,,,
2024-02-29 07:56:57,"Chest & Triceps ",40m,"Chest Fly (Dumbbell)",3,16.0,5,0,0,,,
2024-02-29 07:56:57,"Chest & Triceps ",40m,"Triceps Extension Straight (Uni)",1,7.5,7,0,0,"",,
2024-02-29 07:56:57,"Chest & Triceps ",40m,"Triceps Extension Straight (Uni)",2,7.5,7,0,0,,,
2024-02-29 07:56:57,"Chest & Triceps ",40m,"Triceps Extension Straight (Uni)",3,7.5,7,0,0,,,
2024-03-04 07:53:17,"Back & Biceps",1h 6m,"Romanian Deadlift (Barbell)",1,40.0,5,0,0,"","",
2024-03-04 07:53:17,"Back & Biceps",1h 6m,"Romanian Deadlift (Barbell)",2,60.0,3,0,0,,,
2024-03-04 07:53:17,"Back & Biceps",1h 6m,"Romanian Deadlift (Barbell)",3,70.0,12,0,0,,,
2024-03-04 07:53:17,"Back & Biceps",1h 6m,"Romanian Deadlift (Barbell)",4,70.0,11,0,0,,,
2024-03-04 07:53:17,"Back & Biceps",1h 6m,"Romanian Deadlift (Barbell)",5,70.0,11,0,0,,,
2024-03-04 07:53:17,"Back & Biceps",1h 6m,"Romanian Deadlift (Barbell)",6,70.0,10,0,0,,,
2024-03-04 07:53:17,"Back & Biceps",1h 6m,"Romanian Deadlift (Barbell)",7,70.0,10,0,0,,,
2024-03-04 07:53:17,"Back & Biceps",1h 6m,"Lat Pulldown (Cable)",1,45.0,15,0,0,"",,
2024-03-04 07:53:17,"Back & Biceps",1h 6m,"Lat Pulldown (Cable)",2,45.0,10,0,0,,,
2024-03-04 07:53:17,"Back & Biceps",1h 6m,"Lat Pulldown (Cable)",3,45.0,9,0,0,,,
2024-03-04 07:53:17,"Back & Biceps",1h 6m,"Seated Row (Cable)",1,20.0,7,0,0,"",,
2024-03-04 07:53:17,"Back & Biceps",1h 6m,"Seated Row (Cable)",2,20.0,7,0,0,,,
2024-03-04 07:53:17,"Back & Biceps",1h 6m,"Seated Row (Cable)",3,15.0,11,0,0,,,
2024-03-05 07:58:07,"Shoulders + Glutes ",37m,"Lateral Raise (Dumbbell)",1,8.0,10,0,0,"","",
2024-03-05 07:58:07,"Shoulders + Glutes ",37m,"Lateral Raise (Dumbbell)",2,8.0,10,0,0,,,
2024-03-05 07:58:07,"Shoulders + Glutes ",37m,"Lateral Raise (Dumbbell)",3,8.0,9,0,0,,,
2024-03-05 07:58:07,"Shoulders + Glutes ",37m,"Strict Military Press (Barbell)",1,20.0,4,0,0,"",,
2024-03-05 07:58:07,"Shoulders + Glutes ",37m,"Strict Military Press (Barbell)",2,30.0,8,0,0,,,
2024-03-05 07:58:07,"Shoulders + Glutes ",37m,"Strict Military Press (Barbell)",3,30.0,8,0,0,,,
2024-03-05 07:58:07,"Shoulders + Glutes ",37m,"Strict Military Press (Barbell)",4,30.0,8,0,0,,,
2024-03-05 07:58:07,"Shoulders + Glutes ",37m,"Strict Military Press (Barbell)",5,30.0,4,0,0,,,
2024-03-05 07:58:07,"Shoulders + Glutes ",37m,"Flat Leg Raise",1,0,21,0,0,"",,
2024-03-05 07:58:07,"Shoulders + Glutes ",37m,"Flat Leg Raise",2,0,12,0,0,,,
2024-03-05 07:58:07,"Shoulders + Glutes ",37m,"Flat Leg Raise",3,0,15,0,0,,,
2024-03-05 07:58:07,"Shoulders + Glutes ",37m,"Crunch",1,0,21,0,0,"",,
2024-03-05 07:58:07,"Shoulders + Glutes ",37m,"Crunch",2,0.0,15,0,0,,,
2024-03-05 07:58:07,"Shoulders + Glutes ",37m,"Crunch",3,5.0,6,0,0,,,
2024-03-05 07:58:07,"Shoulders + Glutes ",37m,"Kettle Bell Single Leg Raises",1,12.0,21,0,0,"",,
2024-03-05 07:58:07,"Shoulders + Glutes ",37m,"Kettle Bell Single Leg Raises",2,12.0,20,0,0,,,
2024-03-05 07:58:07,"Shoulders + Glutes ",37m,"Kettle Bell Single Leg Raises",3,12.0,17,0,0,,,
2024-03-06 07:34:36,"Legs",59m,"Squat (Barbell)",1,60.0,3,0,0,"","",
2024-03-06 07:34:36,"Legs",59m,"Squat (Barbell)",2,60.0,5,0,0,,,
2024-03-06 07:34:36,"Legs",59m,"Squat (Barbell)",3,60.0,6,0,0,,,
2024-03-06 07:34:36,"Legs",59m,"Squat (Barbell)",4,60.0,5,0,0,,,
2024-03-06 07:34:36,"Legs",59m,"Leg Press",1,150.0,7,0,0,"",,
2024-03-06 07:34:36,"Legs",59m,"Leg Press",2,150.0,8,0,0,,,
2024-03-06 07:34:36,"Legs",59m,"Leg Press",3,150.0,9,0,0,,,
2024-03-06 07:34:36,"Legs",59m,"Bulgarian Split Squat",1,40.0,7,0,0,"",,
2024-03-06 07:34:36,"Legs",59m,"Bulgarian Split Squat",2,40.0,8,0,0,,,
2024-03-06 07:34:36,"Legs",59m,"Bulgarian Split Squat",3,40.0,6,0,0,,,
2024-03-06 07:34:36,"Legs",59m,"Hip Thrust (Barbell)",1,100.0,8,0,0,"",,
2024-03-06 07:34:36,"Legs",59m,"Hip Thrust (Barbell)",2,100.0,8,0,0,,,
2024-03-06 07:34:36,"Legs",59m,"Hip Thrust (Barbell)",3,100.0,8,0,0,,,
2024-03-08 07:42:25,"Chest & Triceps ",48m,"Bench Press (Barbell)",1,40.0,16,0,0,"","",
2024-03-08 07:42:25,"Chest & Triceps ",48m,"Bench Press (Barbell)",2,50.0,3,0,0,,,
2024-03-08 07:42:25,"Chest & Triceps ",48m,"Bench Press (Barbell)",3,50.0,2,0,0,,,
2024-03-08 07:42:25,"Chest & Triceps ",48m,"Incline Bench Press (Dumbbell)",1,18.0,5,0,0,"",,
2024-03-08 07:42:25,"Chest & Triceps ",48m,"Incline Bench Press (Dumbbell)",2,18.0,4,0,0,,,
2024-03-08 07:42:25,"Chest & Triceps ",48m,"Incline Bench Press (Dumbbell)",3,16.0,9,0,0,,,
2024-03-08 07:42:25,"Chest & Triceps ",48m,"Chest Fly (Dumbbell)",1,16.0,10,0,0,"",,
2024-03-08 07:42:25,"Chest & Triceps ",48m,"Chest Fly (Dumbbell)",2,16.0,8,0,0,,,
2024-03-08 07:42:25,"Chest & Triceps ",48m,"Chest Fly (Dumbbell)",3,16.0,6,0,0,,,
2024-03-08 07:42:25,"Chest & Triceps ",48m,"Triceps Extension Straight (Uni)",1,7.5,13,0,0,"",,
2024-03-08 07:42:25,"Chest & Triceps ",48m,"Triceps Extension Straight (Uni)",2,7.5,7,0,0,,,
2024-03-08 07:42:25,"Chest & Triceps ",48m,"Triceps Extension Straight (Uni)",3,7.5,7,0,0,,,
2024-03-12 07:49:41,"Back & Biceps",24h 1m,"Romanian Deadlift (Barbell)",1,70.0,13,0,0,"","",
2024-03-12 07:49:41,"Back & Biceps",24h 1m,"Romanian Deadlift (Barbell)",2,80.0,3,0,0,,,
2024-03-12 07:49:41,"Back & Biceps",24h 1m,"Romanian Deadlift (Barbell)",3,80.0,3,0,0,,,
2024-03-12 07:49:41,"Back & Biceps",24h 1m,"Lat Pulldown (Cable)",1,50.0,6,0,0,"",,
2024-03-12 07:49:41,"Back & Biceps",24h 1m,"Lat Pulldown (Cable)",2,50.0,5,0,0,,,
2024-03-12 07:49:41,"Back & Biceps",24h 1m,"Lat Pulldown (Cable)",3,50.0,6,0,0,,,
